document_modified,version,versionLocalName,version_isDefinedBy,version_issued,version_status,replaces_version,replaces1_version,replaces2_version,label,rdfs_comment,dcterms_description,rdf_type,tdwgutility_abcdEquivalence,tdwgutility_organizedInClass,tdwgutility_decision,term_localName
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/dwcore/version/MinimumDepthInMeters-2007-04-17,MinimumDepthInMeters-2007-04-17,http://rs-test.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/MinimumDepthInMeters-2003-06-17,,,Minimum Depth In Meters,The minimum or actual depth at which the collection or observation was made. Use positive values for locations below the surface. Examples: 0 (for a depth of up to 10m). 50 (for a depth between 50m and 100m).,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/LowerValue,,,MinimumDepthInMeters
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/dwcore/version/MinimumElevationInMeters-2007-04-17,MinimumElevationInMeters-2007-04-17,http://rs-test.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/MinimumElevationInMeters-2003-06-17,,,Minimum Elevation In Meters,The minimum or actual elevation at which the collection or observation was made. Use negative values for locations below sea level. Examples: 75 (for an elevation of 100 +- 25 meters). 100 (for an elevation between 100m and 200m).,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/LowerValue,,,MinimumElevationInMeters
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/dwcore/version/NomenclaturalCode-2007-04-17,NomenclaturalCode-2007-04-17,http://rs-test.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,,,,Nomenclatural Code,"The nomenclatural code under which the ScientificName is constructed. Examples: ""ICBN"", ""ICZN"", ""BC"", ""ICNCP"", ""BioCode""",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/Code,,,NomenclaturalCode
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/dwcore/version/Order-2007-04-17,Order-2007-04-17,http://rs-test.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/Order-2003-06-17,,,Order,The name of the order in which the organism is classified.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/HigherTaxa/HigherTaxon/HigherTaxonName with HigherTaxa/HigherTaxon/HigherTaxonRank = ordo,,,Order
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/dwcore/version/Phylum-2007-04-17,Phylum-2007-04-17,http://rs-test.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/Phylum-2003-06-17,,,Phylum,The name of the phylum (or division) in which the organism is classified.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/HigherTaxa/HigherTaxon/HigherTaxonName with HigherTaxa/HigherTaxon/HigherTaxonRank = phylum,,,Phylum
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/dwcore/version/RelatedInformation-2007-04-17,RelatedInformation-2007-04-17,http://rs-test.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,http://www.iobis.org/obis/version/RecordURL-2005-07-10,,,Related Information,"Free text references to information not delivered via the conceptual schema, including URLs to specimen details, publications, bibliographic references, etc.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/RecordURI,,,RelatedInformation
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/dwcore/version/Remarks-2007-04-17,Remarks-2007-04-17,http://rs-test.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/Remarks-2003-06-17,,,Remarks,Free text comments accompanying the object or observation record.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Notes,,,Remarks
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/dwcore/version/ScientificName-2007-04-17,ScientificName-2007-04-17,http://rs-test.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/ScientificName-2003-06-17,,,Scientific Name,"The full name of the lowest level taxon to which the organism has been identified in the most recent accepted determination, specified as precisely as possible, including name-author, year or authorship, sensu or sec. (according to or following) author, and indication of uncertainty. Conceptually equivalent to a full taxonomic identification as given by the identifier (verbatim). Does not include the identifier name or date of identification. Examples: ""Coleoptera"" (an Order), ""Vespertilionidae"" (a Family), ""Manis"" (a Genus), ""Ctenomys sociabilis"" (Genus + SpecificEpithet), ""Ambystoma tigrinum diaboli"" (Genus + SpecificEpithet + SubspecificEpithet), ""Quercus agrifolia var. oxyadenia (Torr.) J.T. Howell"" (Genus + SpecificEpithet + InfraspecificRank + InfraspecificEpithet + AuthorYearOfScientificName).",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/FullScientificNameString,,,ScientificName
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/dwcore/version/Sex-2007-04-17,Sex-2007-04-17,http://rs-test.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/Sex-2003-06-17,,,Sex,"The sex of the biological individual represented by the cataloged object or observation. Examples: ""male"", ""female"", ""hermaphrodite"", ""gynandromorph"", ""monoecious"", ""dioecious"", ""not recorded"", ""indeterminate"", ""transitional"".",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Sex,,,Sex
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/dwcore/version/SpecificEpithet-2007-04-17,SpecificEpithet-2007-04-17,http://rs-test.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/Species-2003-06-17,,,Specific Epithet,The specific epithet of the scientific name applied to the organism.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,{DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Bacterial/SpeciesEpithet or DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/FirstEpithet or DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Zoological/SpeciesEpithet},,,SpecificEpithet
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/dwcore/version/StateProvince-2007-04-17,StateProvince-2007-04-17,http://rs-test.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/StateProvince-2003-06-17,,,State Province,"The full, unabbreviated name of the state, province, or region (i.e., the next smaller political region than Country) in which the organism was collected or observed.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Gathering/NamedAreas/NamedArea/AreaName with NamedAreas/NamedArea/AreaClass= State or = Province (etc.),,,StateProvince
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/dwcore/version/ValidDistributionFlag-2007-04-17,ValidDistributionFlag-2007-04-17,http://rs-test.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,,,,Valid Distribution Flag,"A flag (""true"" or ""false"") that indicates whether the locality information represents a valid distribution occurrence for a specimen. Specimens taken from captivity and showing the captive location should use the value ""false"".",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Gathering/ValidDistributionFlag,,,ValidDistributionFlag
2017-09-23T06:53:00-05:00,http://rs-test.tdwg.org/dwc/dwcore/version/WaterBody-2007-04-17,WaterBody-2007-04-17,http://rs-test.tdwg.org/dwc/dwcore/version/,2007-04-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/ContinentOcean-2003-06-17,,,Water Body,"The full, unabbreviated name of the body of water in or over which the organism was collected or observed.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,DataSets/DataSet/Units/Unit/Gathering/NamedAreas/NamedArea/AreaName with NamedAreas/NamedArea/AreaClass= Water body,,,WaterBody
