document_modified,term_localName,term_isDefinedBy,term_created,term_modified,term_deprecated,replaces_term,replaces1_term,replaces2_term,label,rdfs_comment,dcterms_description,examples,rdf_type,tdwgutility_abcdEquivalence,tdwgutility_organizedInClass,tdwgutility_decision,tdwgutility_usageScope
2025-08-17T14:26:42-05:00,targetLifeStageScope,http://rs.tdwg.org/eco/terms/,2024-02-28,2025-07-10,,,,,Target Life Stage Scope,The age classes or life stages of the dwc:Organisms targeted for sampling during the dwc:Event.,"This term is defined based on dwc:lifeStage (http://rs.tdwg.org/dwc/terms/lifeStage). Recommended best practice is to use the same controlled vocabulary as for dwc:lifeStage and to separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the ecoiri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`larva`; `adult | juvenile`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension
2025-08-17T14:26:42-05:00,targetTaxonomicScope,http://rs.tdwg.org/eco/terms/,2024-02-28,2025-07-10,,,,,Target Taxonomic Scope,The taxonomic group(s) targeted for sampling during the dwc:Event.,"The dwc:Event to which the eco:targetTaxonomicScope refers could be at any level of hierarchy. In the case of a higher level (parent) dwc:Event, include all taxonomic groups surveyed in the child dwc:Events that contributed to the parent dwc:Event. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the ecoiri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`Aves`; `Aves | Mammalia`; `Procellariformes`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension
2025-08-17T14:26:42-05:00,taxonCompletenessProtocols,http://rs.tdwg.org/eco/terms/,2024-02-28,2025-07-10,,,,,Taxon Completeness Protocols,"A description of or reference (publication, URL) to the methods used to determine eco:taxonCompletenessReported.","This term allows users to determine how comprehensively an area has been sampled. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ). This term has an equivalent in the ecoiri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`census | based on sampling effort`; `based on species accumulation curves`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension
2025-08-17T14:26:42-05:00,taxonCompletenessReported,http://rs.tdwg.org/eco/terms/,2024-02-28,2025-07-10,,,,,Taxon Completeness Reported,Statement about whether the taxonomic completeness of the dwc:Event was assessed.,"This term is meant to alert users that the inventory was conducted in such a way that all of the target taxa (the combination of eco:targetTaxonomicScope and eco:excludedTaxonomicScope) should have been detectable if they were present during the dwc:Event. This term can provide data users with a qualitative measure of how comprehensively an area has been surveyed, which assists in interpreting species populations, areas of occupancy, inferring species absences, etc. This term is only relevant if the dwc:Event used restricted search or open search methods. If taxonomic completeness was assessed, the methods used or an explanation of the basis of the completeness should be stated in eco:taxonCompletenessProtocols. Recommended best practice is to use controlled value strings from the controlled vocabulary designated for use with this term, listed at http://rs.tdwg.org/dwc/doc/tcr/. This term has an equivalent in the ecoiri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`notReported`; `reportedComplete`; `reportedIncomplete`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension
2025-08-17T14:26:42-05:00,totalAreaSampledUnit,http://rs.tdwg.org/eco/terms/,2024-02-28,2025-07-10,,,,,Total Area Sampled Unit,The units associated with eco:totalAreaSampledValue,"Recommended best practice is to use a controlled vocabulary. For units containing exponents, use characters from the Unicode Latin-1 Supplement character set (hex 00B2 for squared and 00B3 for cubed). This term has an equivalent in the ecoiri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`km²`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension
2024-03-03T11:15:27-06:00,totalAreaSampledValue,http://rs.tdwg.org/eco/terms/,2024-02-28,2024-02-28,,,,,Total Area Sampled Value,The numeric value for the total area surveyed during the dwc:Event.,This area is always less than or equal to the eco:geospatialScopeAreaValue. An eco:totalAreaSampledValue must have a corresponding eco:totalAreaSampledUnit.,`0.8`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension
2024-03-03T11:15:27-06:00,verbatimSiteDescriptions,http://rs.tdwg.org/eco/terms/,2024-02-28,2024-02-28,,,,,Verbatim Site Descriptions,Original textual description of the site(s).,Site refers to the location at which observations are made or samples/measurements are taken. The site can be at any level of hierarchy. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ).,"`Wet flatwoods | Wet depression surrounded by mesic longleaf pine flatwoods | Ground cover of thick Andropogon spp., Sporobolus floridanus, Vaccinium spp, Rhynchospora spp., Centella erecta, Panicum rigidulum.`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension
2024-03-03T11:15:27-06:00,verbatimSiteNames,http://rs.tdwg.org/eco/terms/,2024-02-28,2024-02-28,,,,,Verbatim Site Names,A list (concatenated and separated) of original site names.,Site refers to the location at which observations are made or samples/measurements are taken. The site can be at any level of hierarchy. Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ).,`East Coastal Fringe | St. Marks Wildlife Management Area`; `S1 | S2 | C1 | C2 | R14 | R22 | W1`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension
2024-03-03T11:15:27-06:00,verbatimTargetScope,http://rs.tdwg.org/eco/terms/,2024-02-28,2024-02-28,,,,,Verbatim Target Scope,The verbatim original description of the dwc:Event scope.,"Recommended best practice is first to populate explicit scope terms to the fullest extent possible (e.g., eco:targetTaxonomicScope). It is not recommended to use this term in assessing absence or completeness.","`small mammals`; `freshwater macroinvertebrates`; `dead animals`, `ground-living insects`",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension
2024-03-03T11:15:27-06:00,voucherInstitutions,http://rs.tdwg.org/eco/terms/,2024-02-28,2024-02-28,,,,,Voucher Institutions,A list (concatenated and separated) of the names or acronyms of the institutions where vouchers collected during the dwc:Event were deposited.,Recommended best practice is to separate multiple values in a list with space vertical bar space ( | ).,`FMNH`; `AMNH | MVZ`; `Nairobi National Museum`,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,not in ABCD,http://rs.tdwg.org/dwc/terms/Event,,extension
