termListVersion,termVersion
http://rs.tdwg.org/dwc/version/iri/2015-03-27,http://rs.tdwg.org/dwc/iri/version/reproductiveCondition-2015-03-27
http://rs.tdwg.org/dwc/version/iri/2015-03-27,http://rs.tdwg.org/dwc/iri/version/sampleSizeUnit-2015-03-27
http://rs.tdwg.org/dwc/version/iri/2015-03-27,http://rs.tdwg.org/dwc/iri/version/samplingProtocol-2015-03-27
http://rs.tdwg.org/dwc/version/iri/2015-03-27,http://rs.tdwg.org/dwc/iri/version/sex-2015-03-27
http://rs.tdwg.org/dwc/version/iri/2015-03-27,http://rs.tdwg.org/dwc/iri/version/typeStatus-2015-03-27
http://rs.tdwg.org/dwc/version/iri/2015-03-27,http://rs.tdwg.org/dwc/iri/version/verbatimCoordinateSystem-2015-03-27
http://rs.tdwg.org/dwc/version/iri/2015-03-27,http://rs.tdwg.org/dwc/iri/version/verbatimSRS-2015-03-27
http://rs.tdwg.org/ac/version/Iptc4xmpExt/2013-10-28,http://iptc.org/std/Iptc4xmpExt/2008-02-29/City#
http://rs.tdwg.org/ac/version/Iptc4xmpExt/2013-10-28,http://iptc.org/std/Iptc4xmpExt/2008-02-29/CountryCode#
http://rs.tdwg.org/ac/version/Iptc4xmpExt/2013-10-28,http://iptc.org/std/Iptc4xmpExt/2008-02-29/CountryName#
http://rs.tdwg.org/ac/version/Iptc4xmpExt/2013-10-28,http://iptc.org/std/Iptc4xmpExt/2008-02-29/CVterm#
http://rs.tdwg.org/ac/version/Iptc4xmpExt/2013-10-28,http://iptc.org/std/Iptc4xmpExt/2008-02-29/LocationCreated#
http://rs.tdwg.org/ac/version/Iptc4xmpExt/2013-10-28,http://iptc.org/std/Iptc4xmpExt/2008-02-29/LocationShown#
http://rs.tdwg.org/ac/version/Iptc4xmpExt/2013-10-28,http://iptc.org/std/Iptc4xmpExt/2008-02-29/ProvinceState#
http://rs.tdwg.org/ac/version/Iptc4xmpExt/2013-10-28,http://iptc.org/std/Iptc4xmpExt/2008-02-29/Sublocation#
http://rs.tdwg.org/ac/version/Iptc4xmpExt/2013-10-28,http://iptc.org/std/Iptc4xmpExt/2008-02-29/WorldRegion#
http://rs.tdwg.org/ac/version/exif/2013-10-28,http://ns.adobe.com/exif/1.0/PixelXDimension#
http://rs.tdwg.org/ac/version/exif/2013-10-28,http://ns.adobe.com/exif/1.0/PixelYDimension#
http://rs.tdwg.org/ac/version/photoshop/2013-10-28,http://ns.adobe.com/photoshop/1.0/Credit#
http://rs.tdwg.org/ac/version/xmp/2013-10-28,http://ns.adobe.com/xap/1.0/CreateDate#
http://rs.tdwg.org/ac/version/xmp/2013-10-28,http://ns.adobe.com/xap/1.0/MetadataDate#
http://rs.tdwg.org/ac/version/xmp/2013-10-28,http://ns.adobe.com/xap/1.0/Rating#
http://rs.tdwg.org/ac/version/xmpRights/2013-10-28,http://ns.adobe.com/xap/1.0/rights/Owner#
http://rs.tdwg.org/ac/version/xmpRights/2013-10-28,http://ns.adobe.com/xap/1.0/rights/UsageTerms#
http://rs.tdwg.org/ac/version/xmpRights/2013-10-28,http://ns.adobe.com/xap/1.0/rights/WebStatement#
http://rs.tdwg.org/ac/version/dc/2013-10-28,http://dublincore.org/usage/terms/history/#creator-006
http://rs.tdwg.org/ac/version/dc/2013-10-28,http://dublincore.org/usage/terms/history/#format-007
http://rs.tdwg.org/ac/version/dc/2013-10-28,http://dublincore.org/usage/terms/history/#language-007
http://rs.tdwg.org/ac/version/dc/2013-10-28,http://dublincore.org/usage/terms/history/#rights-006
http://rs.tdwg.org/ac/version/dc/2013-10-28,http://dublincore.org/usage/terms/history/#source-006
http://rs.tdwg.org/ac/version/dc/2013-10-28,http://dublincore.org/usage/terms/history/#type-006
http://rs.tdwg.org/ac/version/dcterms/2013-10-28,http://dublincore.org/usage/terms/history/#available-003
http://rs.tdwg.org/ac/version/dcterms/2013-10-28,http://dublincore.org/usage/terms/history/#creatorT-002
http://rs.tdwg.org/ac/version/dcterms/2013-10-28,http://dublincore.org/usage/terms/history/#descriptionT-001
http://rs.tdwg.org/ac/version/dcterms/2013-10-28,http://dublincore.org/usage/terms/history/#formatT-001
http://rs.tdwg.org/ac/version/dcterms/2013-10-28,http://dublincore.org/usage/terms/history/#identifierT-001
http://rs.tdwg.org/ac/version/dcterms/2013-10-28,http://dublincore.org/usage/terms/history/#languageT-001
http://rs.tdwg.org/ac/version/dcterms/2013-10-28,http://dublincore.org/usage/terms/history/#modified-003
http://rs.tdwg.org/ac/version/dcterms/2013-10-28,http://dublincore.org/usage/terms/history/#rightsT-001
http://rs.tdwg.org/ac/version/dcterms/2013-10-28,http://dublincore.org/usage/terms/history/#sourceT-001
http://rs.tdwg.org/ac/version/dcterms/2013-10-28,http://dublincore.org/usage/terms/history/#temporal-003
http://rs.tdwg.org/ac/version/dcterms/2013-10-28,http://dublincore.org/usage/terms/history/#titleT-002
http://rs.tdwg.org/ac/version/dcterms/2013-10-28,http://dublincore.org/usage/terms/history/#typeT-001
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/dateIdentified-2009-08-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/identificationQualifier-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/identifiedBy-2014-10-23
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/lifeStage-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/nameAccordingTo-2009-09-21
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/preparations-2014-10-23
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/scientificName-2009-09-21
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/scientificNameID-2009-08-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/sex-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/vernacularName-2009-07-06
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/continent-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/coordinatePrecision-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/coordinateUncertaintyInMeters-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/country-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/countryCode-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/county-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/decimalLatitude-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/decimalLongitude-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/footprintSpatialFit-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/footprintSRS-2009-07-06
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/footprintWKT-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/geodeticDatum-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/georeferencedBy-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/georeferenceProtocol-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/georeferenceRemarks-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/georeferenceSources-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/georeferenceVerificationStatus-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/higherGeography-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/higherGeographyID-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/island-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/islandGroup-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/locality-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/locationAccordingTo-2009-08-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/locationID-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/locationRemarks-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/maximumDepthInMeters-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/maximumDistanceAboveSurfaceInMeters-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/maximumElevationInMeters-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/minimumDepthInMeters-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/minimumDistanceAboveSurfaceInMeters-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/minimumElevationInMeters-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/municipality-2009-08-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/pointRadiusSpatialFit-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/stateProvince-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/verbatimCoordinates-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/verbatimCoordinateSystem-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/verbatimDepth-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/verbatimElevation-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/verbatimLatitude-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/verbatimLocality-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/verbatimLongitude-2009-04-24
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/verbatimSRS-2009-07-06
http://rs.tdwg.org/ac/version/dwc/2013-10-28,http://rs.tdwg.org/dwc/terms/version/waterBody-2009-04-24
http://rs.tdwg.org/dwc/version/dc/2015-03-27,http://dublincore.org/usage/terms/history/#type-006
http://rs.tdwg.org/dwc/version/dc/2015-03-27,http://dublincore.org/usage/terms/history/#language-007
http://rs.tdwg.org/dwc/version/terms/attributes/2017-10-10,http://rs.tdwg.org/dwc/terms/attributes/version/abcdEquivalence-2009-01-25
http://rs.tdwg.org/dwc/version/terms/attributes/2017-10-10,http://rs.tdwg.org/dwc/terms/attributes/version/organizedInClass-2009-08-24
http://rs.tdwg.org/dwc/version/terms/attributes/2017-10-10,http://rs.tdwg.org/dwc/terms/attributes/version/status-2009-01-25
http://rs.tdwg.org/dwc/version/terms/attributes/2017-10-10,http://rs.tdwg.org/dwc/terms/attributes/version/Vocabulary-2017-06-06
http://rs.tdwg.org/dwc/version/terms/attributes/2017-10-10,http://rs.tdwg.org/dwc/terms/attributes/version/TermList-2017-06-06
http://rs.tdwg.org/dwc/version/terms/attributes/2017-10-10,http://rs.tdwg.org/dwc/terms/attributes/version/layer-2017-09-23
http://rs.tdwg.org/dwc/version/terms/attributes/2017-10-10,http://rs.tdwg.org/dwc/terms/attributes/version/required-2017-09-23
http://rs.tdwg.org/dwc/version/terms/attributes/2017-10-10,http://rs.tdwg.org/dwc/terms/attributes/version/repeatable-2017-09-23
http://rs.tdwg.org/dwc/version/terms/attributes/2017-10-10,http://rs.tdwg.org/dwc/terms/attributes/version/UseWithIRI-2017-09-30
http://rs.tdwg.org/dwc/version/terms/attributes/2017-10-10,http://rs.tdwg.org/dwc/terms/attributes/version/decision-2017-10-10
http://rs.tdwg.org/dwc/version/terms/attributes/2017-10-10,http://rs.tdwg.org/dwc/terms/attributes/version/DecisionClass-2017-10-10
http://rs.tdwg.org/dwc/version/terms/attributes/2018-06-14,http://rs.tdwg.org/dwc/terms/attributes/version/abcdEquivalence-2009-01-25
http://rs.tdwg.org/dwc/version/terms/attributes/2018-06-14,http://rs.tdwg.org/dwc/terms/attributes/version/organizedInClass-2009-08-24
http://rs.tdwg.org/dwc/version/terms/attributes/2018-06-14,http://rs.tdwg.org/dwc/terms/attributes/version/status-2009-01-25
http://rs.tdwg.org/dwc/version/terms/attributes/2018-06-14,http://rs.tdwg.org/dwc/terms/attributes/version/Vocabulary-2017-06-06
http://rs.tdwg.org/dwc/version/terms/attributes/2018-06-14,http://rs.tdwg.org/dwc/terms/attributes/version/TermList-2017-06-06
http://rs.tdwg.org/dwc/version/terms/attributes/2018-06-14,http://rs.tdwg.org/dwc/terms/attributes/version/layer-2017-09-23
http://rs.tdwg.org/dwc/version/terms/attributes/2018-06-14,http://rs.tdwg.org/dwc/terms/attributes/version/required-2017-09-23
http://rs.tdwg.org/dwc/version/terms/attributes/2018-06-14,http://rs.tdwg.org/dwc/terms/attributes/version/repeatable-2017-09-23
http://rs.tdwg.org/dwc/version/terms/attributes/2018-06-14,http://rs.tdwg.org/dwc/terms/attributes/version/UseWithIRI-2017-09-30
http://rs.tdwg.org/dwc/version/terms/attributes/2018-06-14,http://rs.tdwg.org/dwc/terms/attributes/version/decision-2017-10-10
http://rs.tdwg.org/dwc/version/terms/attributes/2018-06-14,http://rs.tdwg.org/dwc/terms/attributes/version/DecisionClass-2017-10-10
http://rs.tdwg.org/dwc/version/terms/attributes/2018-06-14,http://rs.tdwg.org/dwc/terms/attributes/version/Management-2018-06-14
http://rs.tdwg.org/dwc/version/terms/attributes/2018-06-14,http://rs.tdwg.org/dwc/terms/attributes/version/Attribution-2018-06-14
http://rs.tdwg.org/dwc/version/terms/attributes/2018-06-14,http://rs.tdwg.org/dwc/terms/attributes/version/ContentCoverage-2018-06-14
http://rs.tdwg.org/dwc/version/terms/attributes/2018-06-14,http://rs.tdwg.org/dwc/terms/attributes/version/TaxonomicCoverage-2018-06-14
http://rs.tdwg.org/dwc/version/terms/attributes/2018-06-14,http://rs.tdwg.org/dwc/terms/attributes/version/ResourceCreation-2018-06-14
http://rs.tdwg.org/dwc/version/terms/attributes/2018-06-14,http://rs.tdwg.org/dwc/terms/attributes/version/RelatedResource-2018-06-14
http://rs.tdwg.org/dwc/version/terms/attributes/2018-06-14,http://rs.tdwg.org/dwc/terms/attributes/version/ServiceAccessPoint-2018-06-14
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/accessURI-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/associatedObservationReference-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/associatedSpecimenReference-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/attributionLinkURL-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/attributionLogoURL-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/caption-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/captureDevice-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/commenter-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/commenterLiteral-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/comments-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/derivedFrom-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/digitizationDate-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/fundingAttribution-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/furtherInformationURL-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/hashFunction-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/hashValue-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/hasServiceAccessPoint-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/IDofContainingCollection-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/licenseLogoURL-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/licensingException-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/metadataCreator-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/metadataCreatorLiteral-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/metadataLanguage-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/metadataLanguageLiteral-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/metadataProvider-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/metadataProviderLiteral-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/otherScientificName-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/physicalSetting-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/provider-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/providerID-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/providerLiteral-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/providerManagedID-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/relatedResourceID-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/resourceCreationTechnique-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/reviewer-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/reviewerComments-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/reviewerLiteral-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/serviceExpectation-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/subjectCategoryVocabulary-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/subjectOrientation-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/subjectPart-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/subtype-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/subtypeLiteral-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/tag-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/taxonCount-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/taxonCoverage-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/timeOfDay-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/variant-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/variantDescription-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/variantLiteral-2020-01-27
http://rs.tdwg.org/ac/version/terms/2020-01-27,http://rs.tdwg.org/ac/terms/version/ServiceAccessPoint-2020-01-27
http://rs.tdwg.org/dwc/version/terms/attributes/2020-01-27,http://rs.tdwg.org/dwc/terms/attributes/version/abcdEquivalence-2009-01-25
http://rs.tdwg.org/dwc/version/terms/attributes/2020-01-27,http://rs.tdwg.org/dwc/terms/attributes/version/organizedInClass-2009-08-24
http://rs.tdwg.org/dwc/version/terms/attributes/2020-01-27,http://rs.tdwg.org/dwc/terms/attributes/version/status-2009-01-25
http://rs.tdwg.org/dwc/version/terms/attributes/2020-01-27,http://rs.tdwg.org/dwc/terms/attributes/version/Vocabulary-2017-06-06
http://rs.tdwg.org/dwc/version/terms/attributes/2020-01-27,http://rs.tdwg.org/dwc/terms/attributes/version/TermList-2017-06-06
http://rs.tdwg.org/dwc/version/terms/attributes/2020-01-27,http://rs.tdwg.org/dwc/terms/attributes/version/required-2017-09-23
http://rs.tdwg.org/dwc/version/terms/attributes/2020-01-27,http://rs.tdwg.org/dwc/terms/attributes/version/repeatable-2017-09-23
http://rs.tdwg.org/dwc/version/terms/attributes/2020-01-27,http://rs.tdwg.org/dwc/terms/attributes/version/UseWithIRI-2017-09-30
http://rs.tdwg.org/dwc/version/terms/attributes/2020-01-27,http://rs.tdwg.org/dwc/terms/attributes/version/decision-2017-10-10
http://rs.tdwg.org/dwc/version/terms/attributes/2020-01-27,http://rs.tdwg.org/dwc/terms/attributes/version/DecisionClass-2017-10-10
http://rs.tdwg.org/dwc/version/terms/attributes/2020-01-27,http://rs.tdwg.org/dwc/terms/attributes/version/Management-2018-06-14
http://rs.tdwg.org/dwc/version/terms/attributes/2020-01-27,http://rs.tdwg.org/dwc/terms/attributes/version/Attribution-2018-06-14
http://rs.tdwg.org/dwc/version/terms/attributes/2020-01-27,http://rs.tdwg.org/dwc/terms/attributes/version/ContentCoverage-2018-06-14
http://rs.tdwg.org/dwc/version/terms/attributes/2020-01-27,http://rs.tdwg.org/dwc/terms/attributes/version/TaxonomicCoverage-2018-06-14
http://rs.tdwg.org/dwc/version/terms/attributes/2020-01-27,http://rs.tdwg.org/dwc/terms/attributes/version/ResourceCreation-2018-06-14
http://rs.tdwg.org/dwc/version/terms/attributes/2020-01-27,http://rs.tdwg.org/dwc/terms/attributes/version/RelatedResource-2018-06-14
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/organismQuantity-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/organismQuantityType-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/parentEventID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/sampleSizeUnit-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/sampleSizeValue-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/Event-2014-10-23
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/FossilSpecimen-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/GeologicalContext-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/HumanObservation-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/Identification-2014-10-23
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/LivingSpecimen-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/MachineObservation-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/MaterialSample-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/MeasurementOrFact-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/Occurrence-2014-10-23
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/Organism-2014-10-23
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/PreservedSpecimen-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/ResourceRelationship-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/Taxon-2014-10-23
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/acceptedNameUsage-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/acceptedNameUsageID-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/accordingTo-2009-01-21
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/associatedMedia-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/associatedOccurrences-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/associatedOrganisms-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/associatedReferences-2017-10-06
http://rs.tdwg.org/dwc/version/terms/2017-10-06,http://rs.tdwg.org/dwc/terms/version/associatedSequences-2017-10-06
