version,versionLocalName,version_isDefinedBy,version_issued,version_status,replaces_version,replaces1_version,replaces2_version,term_localName,term_isDefinedBy,term_created,term_modified,term_deprecated,replaces_term,replaces1_term,replaces2_term,label,rdfs_comment,dcterms_description,rdf_type,rdfs_subPropertyOf,dwcattributes_abcdEquivalence,dwcattributes_organizedInClass,dwcattributes_decision,rdf_about,dcterms_issued,dcterms_modified,dwcattributes_status,dcterms_replaces,dcterms_replaces1,dcterms_replaces2
http://rs.tdwg.org/dwc/terms/version/associatedOccurrences-2014-10-23,associatedOccurrences-2014-10-23,http://rs.tdwg.org/dwc/terms/version/,2014-10-23,recommended,http://rs.tdwg.org/dwc/terms/version/associatedOccurrences-2009-04-24,,,associatedOccurrences,http://rs.tdwg.org/dwc/terms/,2009-04-24,2014-10-23,,http://rs.tdwg.org/dwc/curatorial/RelatedCatalogedItems,,,Associated Occurrences,A list (concatenated and separated) of identifiers of other Occurrence records and their associations to this Occurrence.,The recommended best practice is to separate the values with a vertical bar (' | ').,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Associations/UnitAssociation/AssociatedUnitSourceInstitutionCode + DataSets/DataSet/Units/Unit/Associations/UnitAssociation/AssociatedUnitSourceName + DataSets/DataSet/Units/Unit/Associations/UnitAssociation/AssociatedUnitID,http://rs.tdwg.org/dwc/terms/Organism,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,http://rs.tdwg.org/dwc/terms/associatedOccurrences-2014-10-23,2008-11-19,2014-10-23,recommended,http://rs.tdwg.org/dwc/terms/associatedOccurrences-2009-04-24,,
http://rs.tdwg.org/dwc/terms/version/associatedOrganisms-2014-10-23,associatedOrganisms-2014-10-23,http://rs.tdwg.org/dwc/terms/version/,2014-10-23,recommended,,,,associatedOrganisms,http://rs.tdwg.org/dwc/terms/,2014-10-23,2014-10-23,,,,,Associated Organisms,A list (concatenated and separated) of identifiers of other Organisms and their associations to this Organism.,"The recommended best practice is to separate the values with a vertical bar (' | '). Examples: ""sibling of MXA-232"", ""mother of MXA-231 | mother of MXA-232""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/Organism,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_14,http://rs.tdwg.org/dwc/terms/associatedOrganisms-2014-10-23,2014-10-23,2014-10-23,recommended,,,
http://rs.tdwg.org/dwc/terms/version/associatedReferences-2009-04-24,associatedReferences-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,superseded,,,,associatedReferences,http://rs.tdwg.org/dwc/terms/,,,,,,,Associated References,"A list (concatenated and separated) of identifiers (publication, bibliographic reference, global unique identifier, URI) of literature associated with the Occurrence.","Examples: ""http://www.sciencemag.org/cgi/content/abstract/322/5899/261"", ""Christopher J. Conroy, Jennifer L. Neuwald. 2008. Phylogeographic study of the California vole, Microtus californicus Journal of Mammalogy, 89(3):755-767.""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/UnitReferences,http://rs.tdwg.org/dwc/terms/Occurrence,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,http://rs.tdwg.org/dwc/terms/associatedReferences-2009-04-24,2008-11-19,2014-10-23,superseded,,,
http://rs.tdwg.org/dwc/terms/version/associatedReferences-2014-10-23,associatedReferences-2014-10-23,http://rs.tdwg.org/dwc/terms/version/,2014-10-23,recommended,http://rs.tdwg.org/dwc/terms/version/associatedReferences-2009-04-24,,,associatedReferences,http://rs.tdwg.org/dwc/terms/,2009-04-24,2014-10-23,,,,,Associated References,"A list (concatenated and separated) of identifiers (publication, bibliographic reference, global unique identifier, URI) of literature associated with the Occurrence.","The recommended best practice is to separate the values with a vertical bar (' | '). Examples: ""http://www.sciencemag.org/cgi/content/abstract/322/5899/261"", ""Christopher J. Conroy, Jennifer L. Neuwald. 2008. Phylogeographic study of the California vole, Microtus californicus Journal of Mammalogy, 89(3):755-767."", ""Steven R. Hoofer and Ronald A. Van Den Bussche. 2001. Phylogenetic Relationships of Plecotine Bats and Allies Based on Mitochondrial Ribosomal Sequences. Journal of Mammalogy 82(1):131-137. | Walker, Faith M., Jeffrey T. Foster, Kevin P. Drees, Carol L. Chambers. 2014. Spotted bat (Euderma maculatum) microsatellite discovery using illumina sequencing. Conservation Genetics Resources."".",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/UnitReferences,http://rs.tdwg.org/dwc/terms/Occurrence,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,http://rs.tdwg.org/dwc/terms/associatedReferences-2014-10-23,2008-11-19,2014-10-23,recommended,http://rs.tdwg.org/dwc/terms/associatedReferences-2009-04-24,,
http://rs.tdwg.org/dwc/terms/version/associatedSequences-2009-04-24,associatedSequences-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,superseded,http://rs.tdwg.org/dwc/curatorial/version/GenBankNumber-2007-04-17,,,associatedSequences,http://rs.tdwg.org/dwc/terms/,,,,,,,Associated Sequences,"A list (concatenated and separated) of identifiers (publication, global unique identifier, URI) of genetic sequence information associated with the Occurrence.","Example: ""GenBank: U34853.1""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Sequences/Sequence/ID-in-Database + constant,http://rs.tdwg.org/dwc/terms/Occurrence,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,http://rs.tdwg.org/dwc/terms/associatedSequences-2009-04-24,2008-11-19,2014-10-23,superseded,http://rs.tdwg.org/dwc/curatorial/GenBankNumber-2007-04-17,,
http://rs.tdwg.org/dwc/terms/version/associatedSequences-2014-10-23,associatedSequences-2014-10-23,http://rs.tdwg.org/dwc/terms/version/,2014-10-23,recommended,http://rs.tdwg.org/dwc/terms/version/associatedSequences-2009-04-24,,,associatedSequences,http://rs.tdwg.org/dwc/terms/,2009-04-24,2014-10-23,,http://rs.tdwg.org/dwc/curatorial/GenBankNumber,,,Associated Sequences,"A list (concatenated and separated) of identifiers (publication, global unique identifier, URI) of genetic sequence information associated with the Occurrence.","The recommended best practice is to separate the values with a vertical bar (' | '). Examples: ""http://www.ncbi.nlm.nih.gov/nuccore/U34853.1"", ""http://www.ncbi.nlm.nih.gov/nuccore/GU328060 | http://www.ncbi.nlm.nih.gov/nuccore/AF326093"".",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Sequences/Sequence/ID-in-Database + constant,http://rs.tdwg.org/dwc/terms/Occurrence,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,http://rs.tdwg.org/dwc/terms/associatedSequences-2014-10-23,2008-11-19,2014-10-23,recommended,http://rs.tdwg.org/dwc/terms/associatedSequences-2009-04-24,,
http://rs.tdwg.org/dwc/terms/version/associatedTaxa-2009-04-24,associatedTaxa-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,superseded,,,,associatedTaxa,http://rs.tdwg.org/dwc/terms/,,,,,,,Associated Taxa,A list (concatenated and separated) of identifiers or names of taxa and their associations with the Occurrence.,"Example: ""host: Quercus alba""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/Synecology/AssociatedTaxa,http://rs.tdwg.org/dwc/terms/Occurrence,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,http://rs.tdwg.org/dwc/terms/associatedTaxa-2009-04-24,2008-11-19,2014-10-23,superseded,,,
http://rs.tdwg.org/dwc/terms/version/associatedTaxa-2014-10-23,associatedTaxa-2014-10-23,http://rs.tdwg.org/dwc/terms/version/,2014-10-23,recommended,http://rs.tdwg.org/dwc/terms/version/associatedTaxa-2009-04-24,,,associatedTaxa,http://rs.tdwg.org/dwc/terms/,2009-04-24,2014-10-23,,,,,Associated Taxa,A list (concatenated and separated) of identifiers or names of taxa and their associations with the Occurrence.,"The recommended best practice is to separate the values with a vertical bar (' | '), and to separate the relationship from the taxon with a colon (':'). Examples: ""host: Quercus alba"", ""parasitoid of:Cyclocephala signaticollis | predator of Apis mellifera"".",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/Synecology/AssociatedTaxa,http://rs.tdwg.org/dwc/terms/Occurrence,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-30_16,http://rs.tdwg.org/dwc/terms/associatedTaxa-2014-10-23,2008-11-19,2014-10-23,recommended,http://rs.tdwg.org/dwc/terms/associatedTaxa-2009-04-24,,
http://rs.tdwg.org/dwc/terms/version/basionym-2009-04-24,basionym-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,deprecated,,,,basionym,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-09-21,true,,,,Basionym,The basionym (botany) or basonym (bacteriology) of the scientificName.,"Example: ""Pinus abies""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/Taxon,,http://rs.tdwg.org/dwc/terms/basionym-2009-04-24,2008-11-19,2009-04-24,superseded,,,
http://rs.tdwg.org/dwc/terms/version/basionymID-2009-04-24,basionymID-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,deprecated,,,,basionymID,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-09-21,true,,,,Basionym ID,A unique identifier for the basionym (botany) or basonym (bacteriology) of the scientificName.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/identifier,not in ABCD,http://rs.tdwg.org/dwc/terms/Taxon,,http://rs.tdwg.org/dwc/terms/basionymID-2009-04-24,2009-01-21,2009-04-24,superseded,,,
http://rs.tdwg.org/dwc/terms/version/basisOfRecord-2009-04-24,basisOfRecord-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,superseded,http://rs.tdwg.org/dwc/dwcore/version/BasisOfRecord-2007-04-17,,,basisOfRecord,http://rs.tdwg.org/dwc/terms/,,,,,,,Basis of Record,The specific nature of the data record - a subtype of the dcterms:type. Recommended best practice is to use a controlled vocabulary such as the Darwin Core Type Vocabulary (http://rs.tdwg.org/dwc/terms/type-vocabulary/index.htm).,"Examples: ""StillImage"", ""MovingImage"", ""Sound"", ""PreservedSpecimen"", FossilSpecimen"", LivingSpecimen"", ""HumanObservation"", ""MachineObservation""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/type,DataSets/DataSet/Units/Unit/RecordBasis,http://rs.tdwg.org/dwc/terms/all,,http://rs.tdwg.org/dwc/terms/basisOfRecord-2009-04-24,2008-11-19,2009-04-24,superseded,http://rs.tdwg.org/dwc/dwcore/BasisOfRecord-2007-04-17,,
http://rs.tdwg.org/dwc/terms/version/basisOfRecord-2009-09-11,basisOfRecord-2009-09-11,http://rs.tdwg.org/dwc/terms/version/,2009-09-11,superseded,http://rs.tdwg.org/dwc/terms/version/basisOfRecord-2009-04-24,,,basisOfRecord,http://rs.tdwg.org/dwc/terms/,,,,,,,Basis of Record,The specific nature of the data record - a subtype of the dcterms:type. Recommended best practice is to use a controlled vocabulary.,"Examples: ""StillImage"", ""MovingImage"", ""Sound"", ""PreservedSpecimen"", FossilSpecimen"", LivingSpecimen"", ""HumanObservation"", ""MachineObservation""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/RecordBasis,http://rs.tdwg.org/dwc/terms/all,,http://rs.tdwg.org/dwc/terms/basisOfRecord-2009-09-11,2008-11-19,2009-09-11,superseded,http://rs.tdwg.org/dwc/terms/basisOfRecord-2009-04-24,,
http://rs.tdwg.org/dwc/terms/version/basisOfRecord-2009-12-07,basisOfRecord-2009-12-07,http://rs.tdwg.org/dwc/terms/version/,2009-12-07,superseded,http://rs.tdwg.org/dwc/terms/version/basisOfRecord-2009-09-11,,,basisOfRecord,http://rs.tdwg.org/dwc/terms/,,,,,,,Basis of Record,The specific nature of the data record. Recommended best practice is to use a controlled vocabulary such as the Darwin Core Type Vocabulary (http://rs.tdwg.org/dwc/terms/type-vocabulary/index.htm).,"Examples: ""PreservedSpecimen"", ""FossilSpecimen"", ""LivingSpecimen"", ""HumanObservation"", ""MachineObservation""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/RecordBasis,http://rs.tdwg.org/dwc/terms/all,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2009-12-07_2,http://rs.tdwg.org/dwc/terms/basisOfRecord-2009-12-07,2008-11-19,2014-10-23,superseded,http://rs.tdwg.org/dwc/terms/basisOfRecord-2009-09-11,,
http://rs.tdwg.org/dwc/terms/version/basisOfRecord-2014-10-23,basisOfRecord-2014-10-23,http://rs.tdwg.org/dwc/terms/version/,2014-10-23,recommended,http://rs.tdwg.org/dwc/terms/version/basisOfRecord-2009-12-07,,,basisOfRecord,http://rs.tdwg.org/dwc/terms/,2009-04-24,2014-10-23,,http://rs.tdwg.org/dwc/dwcore/BasisOfRecord,,,Basis of Record,The specific nature of the data record.,"Recommended best practice is to use a controlled vocabulary such as the list of Darwin Core classes. Examples: ""PreservedSpecimen"", ""FossilSpecimen"", ""LivingSpecimen"", ""HumanObservation"", ""MachineObservation""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/RecordBasis,http://rs.tdwg.org/dwc/terms/all,http://rs.tdwg.org/dwc/terms/history/decisions/#Decision-2014-10-26_15,http://rs.tdwg.org/dwc/terms/basisOfRecord-2014-10-23,2008-11-19,2014-10-23,recommended,http://rs.tdwg.org/dwc/terms/basisOfRecord-2009-12-07,,
http://rs.tdwg.org/dwc/terms/version/bed-2009-04-24,bed-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/version/Bed-2005-07-03,,,bed,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/Bed,,,Bed,The full name of the lithostratigraphic bed from which the cataloged item was collected.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/GeologicalContext,,http://rs.tdwg.org/dwc/terms/bed-2009-04-24,2009-04-24,2009-07-06,recommended,http://digir.net/schema/conceptual/darwin/extension/paleontology/1.0/Bed-2005-07-03,,
http://rs.tdwg.org/dwc/terms/version/behavior-2009-04-24,behavior-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,,,,behavior,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,,,,Behavior,A description of the behavior shown by the subject at the time the Occurrence was recorded. Recommended best practice is to use a controlled vocabulary.,"Examples: ""roosting"", ""foraging"", ""running""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,not in ABCD,http://rs.tdwg.org/dwc/terms/Occurrence,,http://rs.tdwg.org/dwc/terms/behavior-2009-04-24,2009-03-06,2009-04-24,recommended,,,
http://rs.tdwg.org/dwc/terms/version/binomial-2008-11-19,binomial-2008-11-19,http://rs.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,,,,binomial,http://rs.tdwg.org/dwc/terms/,2008-11-19,2009-04-24,true,,,,Binomial,The combination of genus and first (species) epithet of the scientificName.,"Example: ""Ctenomys sociabilis""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/Synecology/AssociatedTaxa/TaxonIdentified/ScientificName/FullScientificNameString,http://rs.tdwg.org/dwc/terms/Taxon,,http://rs.tdwg.org/dwc/terms/binomial-2008-11-19,2008-11-19,2008-11-19,deprecated,,,
http://rs.tdwg.org/dwc/terms/version/catalogNumber-2009-04-24,catalogNumber-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs.tdwg.org/dwc/dwcore/version/CatalogNumber-2007-04-17,,,catalogNumber,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,http://rs.tdwg.org/dwc/dwcore/CatalogNumber,,,Catalog Number,An identifier (preferably unique) for the record within the data set or collection.,"Examples: ""2008.1334"", ""145732a"", ""145732""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/UnitID,http://rs.tdwg.org/dwc/terms/Occurrence,,http://rs.tdwg.org/dwc/terms/catalogNumber-2009-04-24,2008-11-19,2009-04-24,recommended,http://rs.tdwg.org/dwc/dwcore/CatalogNumber-2007-04-17,,
http://rs.tdwg.org/dwc/terms/version/CatalogNumberNumeric-2008-11-19,CatalogNumberNumeric-2008-11-19,http://rs.tdwg.org/dwc/terms/version/,2008-11-19,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/CatalogNumberNumeric-2003-06-17,,,CatalogNumberNumeric,http://rs.tdwg.org/dwc/terms/,2008-11-19,2009-04-24,true,http://digir.net/schema/conceptual/darwin/2003/1.0/CatalogNumberNumeric,,,Catalog Number Numeric,"The numeric value of the catalogNumber, used to facilitate numerical sorting and searching by ranges.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/UnitIDNumeric,http://rs.tdwg.org/dwc/terms/Occurrence,,http://rs.tdwg.org/dwc/terms/CatalogNumberNumeric-2008-11-19,2008-11-19,2008-11-19,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/CatalogNumberNumeric-2003-06-17,,
http://rs.tdwg.org/dwc/terms/version/class-2009-04-24,class-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,superseded,http://rs.tdwg.org/dwc/dwcore/version/Class-2007-04-17,,,class,http://rs.tdwg.org/dwc/terms/,,,,,,,Class,The name of the class in which the scientificName is classified.,"Example: ""Mammalia""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/HigherTaxa/HigherTaxon/HigherTaxonName with HigherTaxa/HigherTaxon/HigherTaxonRank = classis,http://rs.tdwg.org/dwc/terms/Taxon,,http://rs.tdwg.org/dwc/terms/class-2009-04-24,2008-11-19,2009-04-24,superseded,http://rs.tdwg.org/dwc/dwcore/Class-2007-04-17,,
http://rs.tdwg.org/dwc/terms/version/class-2009-08-24,class-2009-08-24,http://rs.tdwg.org/dwc/terms/version/,2009-08-24,recommended,http://rs.tdwg.org/dwc/terms/version/class-2009-04-24,,,class,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-08-24,,http://rs.tdwg.org/dwc/dwcore/Class,,,Class,The full scientific name of the class in which the taxon is classified.,"Examples: ""Mammalia"", ""Hepaticopsida""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/HigherTaxa/HigherTaxon/HigherTaxonName with HigherTaxa/HigherTaxon/HigherTaxonRank = classis,http://rs.tdwg.org/dwc/terms/Taxon,,http://rs.tdwg.org/dwc/terms/class-2009-08-24,2008-11-19,2009-08-24,recommended,http://rs.tdwg.org/dwc/terms/class-2009-04-24,,
http://rs.tdwg.org/dwc/terms/version/collectionCode-2009-04-24,collectionCode-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,superseded,http://rs.tdwg.org/dwc/dwcore/version/CollectionCode-2007-04-17,,,collectionCode,http://rs.tdwg.org/dwc/terms/,,,,,,,Collection Code,The name (or acronym) identifying the collection or data set from which the record was derived.,"Examples: ""Mammals"", ""Hildebrandt"", ""eBird""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/SourceID,http://rs.tdwg.org/dwc/terms/all,,http://rs.tdwg.org/dwc/terms/collectionCode-2009-04-24,2008-11-19,2009-08-24,superseded,http://rs.tdwg.org/dwc/dwcore/CollectionCode-2007-04-17,,
http://rs.tdwg.org/dwc/terms/version/collectionCode-2009-08-24,collectionCode-2009-08-24,http://rs.tdwg.org/dwc/terms/version/,2009-08-24,superseded,http://rs.tdwg.org/dwc/terms/version/collectionCode-2009-04-24,,,collectionCode,http://rs.tdwg.org/dwc/terms/,,,,,,,Collection Code,"The name, acronym, coden, or initialism identifying the collection or data set from which the record was derived.","Examples: ""Mammals"", ""Hildebrandt"", ""eBird""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/SourceID,http://rs.tdwg.org/dwc/terms/all,,http://rs.tdwg.org/dwc/terms/collectionCode-2009-08-24,2008-11-19,2009-08-24,superseded,http://rs.tdwg.org/dwc/terms/collectionCode-2009-04-24,,
http://rs.tdwg.org/dwc/terms/version/collectionCode-2009-09-11,collectionCode-2009-09-11,http://rs.tdwg.org/dwc/terms/version/,2009-09-11,recommended,http://rs.tdwg.org/dwc/terms/version/collectionCode-2009-08-24,,,collectionCode,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-09-11,,http://rs.tdwg.org/dwc/dwcore/CollectionCode,,,Collection Code,"The name, acronym, coden, or initialism identifying the collection or data set from which the record was derived.","Examples: ""Mammals"", ""Hildebrandt"", ""eBird""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/SourceID,http://rs.tdwg.org/dwc/terms/all,,http://rs.tdwg.org/dwc/terms/collectionCode-2009-09-11,2008-11-19,2013-10-04,recommended,http://rs.tdwg.org/dwc/terms/collectionCode-2009-08-24,,
http://rs.tdwg.org/dwc/terms/version/collectionID-2009-04-24,collectionID-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,superseded,,,,collectionID,http://rs.tdwg.org/dwc/terms/,,,,,,,Collection ID,"An identifier for the collection or dataset from which the record was derived. For physical specimens, the recommended best practice is to use the identifier in a collections registry such as the Biodiversity Collections Index (http://www.biodiversitycollectionsindex.org/).","Example: ""urn:lsid:biocol.org:col:34818""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://purl.org/dc/terms/identifier,DataSets/DataSet/Units/Unit/SourceID,http://rs.tdwg.org/dwc/terms/all,,http://rs.tdwg.org/dwc/terms/collectionID-2009-04-24,2008-11-19,2009-08-24,superseded,,,
http://rs.tdwg.org/dwc/terms/version/collectionID-2009-09-11,collectionID-2009-09-11,http://rs.tdwg.org/dwc/terms/version/,2009-09-11,recommended,http://rs.tdwg.org/dwc/terms/version/collectionID-2009-04-24,,,collectionID,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-09-11,,,,,Collection ID,An identifier for the collection or dataset from which the record was derived.,"For physical specimens, the recommended best practice is to use an identifier from a collections registry such as the Global Registry of Biodiversity Repositories (http://grbio.org/). Examples: ""http://biocol.org/urn:lsid:biocol.org:col:1001"", ""http://grbio.org/cool/p5fp-c036"".",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/SourceID,http://rs.tdwg.org/dwc/terms/all,,http://rs.tdwg.org/dwc/terms/collectionID-2009-09-11,2008-11-19,2014-10-23,recommended,http://rs.tdwg.org/dwc/terms/collectionID-2009-04-24,,
http://rs.tdwg.org/dwc/terms/version/continent-2009-04-24,continent-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs.tdwg.org/dwc/dwcore/version/Continent-2007-04-17,,,continent,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,http://rs.tdwg.org/dwc/dwcore/Continent,,,Continent,The name of the continent in which the Location occurs. Recommended best practice is to use a controlled vocabulary such as the Getty Thesaurus of Geographic Names.,"Examples: ""Africa"", ""Antarctica"", ""Asia"", ""Europe"", ""North America"", ""Oceania"", ""South America""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/NamedAreas/NamedArea/AreaName with NamedAreas/NamedArea/AreaClass= Continent,http://purl.org/dc/terms/Location,,http://rs.tdwg.org/dwc/terms/continent-2009-04-24,2008-11-19,2013-10-04,recommended,http://rs.tdwg.org/dwc/dwcore/Continent-2007-04-17,,
http://rs.tdwg.org/dwc/terms/version/coordinatePrecision-2009-04-24,coordinatePrecision-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://digir.net/schema/conceptual/darwin/2003/1.0/version/CoordinatePrecision-2003-06-13,,,coordinatePrecision,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,http://digir.net/schema/conceptual/darwin/2003/1.0/CoordinatePrecision,,,Coordinate Precision,A decimal representation of the precision of the coordinates given in the decimalLatitude and decimalLongitude.,"Examples: ""0.00001"" (normal GPS limit for decimal degrees), ""0.000278"" (nearest second), ""0.01667"" (nearest minute), ""1.0"" (nearest degree)",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinatesLatLong/ISOAccuracy or DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinatesLatLong/AccuracyStatement,http://purl.org/dc/terms/Location,,http://rs.tdwg.org/dwc/terms/coordinatePrecision-2009-04-24,2008-11-19,2009-04-24,recommended,http://digir.net/schema/conceptual/darwin/2003/1.0/CoordinatePrecision-2003-06-13,,
http://rs.tdwg.org/dwc/terms/version/coordinateUncertaintyInMeters-2009-04-24,coordinateUncertaintyInMeters-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs.tdwg.org/dwc/geospatial/version/CoordinateUncertaintyInMeters-2007-04-17,,,coordinateUncertaintyInMeters,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,http://rs.tdwg.org/dwc/geospatial/CoordinateUncertaintyInMeters,,,Coordinate Uncertainty In Meters,"The horizontal distance (in meters) from the given decimalLatitude and decimalLongitude describing the smallest circle containing the whole of the Location. Leave the value empty if the uncertainty is unknown, cannot be estimated, or is not applicable (because there are no coordinates). Zero is not a valid value for this term.","Examples: ""30"" (reasonable lower limit of a GPS reading under good conditions if the actual precision was not recorded at the time), ""71"" (uncertainty for a UTM coordinate having 100 meter precision and a known spatial reference system).",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinatesLatLon/CoordinateErrorDistanceInMeters,http://purl.org/dc/terms/Location,,http://rs.tdwg.org/dwc/terms/coordinateUncertaintyInMeters-2009-04-24,2008-11-19,2009-04-24,recommended,http://rs.tdwg.org/dwc/geospatial/CoordinateUncertaintyInMeters-2007-04-17,,
http://rs.tdwg.org/dwc/terms/version/country-2009-04-24,country-2009-04-24,http://rs.tdwg.org/dwc/terms/version/,2009-04-24,recommended,http://rs.tdwg.org/dwc/dwcore/version/Country-2007-04-17,,,country,http://rs.tdwg.org/dwc/terms/,2009-04-24,2009-04-24,,http://rs.tdwg.org/dwc/dwcore/Country,,,Country,The name of the country or major administrative unit in which the Location occurs. Recommended best practice is to use a controlled vocabulary such as the Getty Thesaurus of Geographic Names.,"Examples: ""Denmark"", ""Colombia"", ""España""",http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/Country/Name,http://purl.org/dc/terms/Location,,http://rs.tdwg.org/dwc/terms/country-2009-04-24,2008-11-19,2009-04-24,recommended,http://rs.tdwg.org/dwc/dwcore/Country-2007-04-17,,
