"identifier","context","text"
"hasReference:http~//rs.tdwg.org/dwc/terms/attributes/ObjectClassification:label","Label for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectClassification) http://rs.tdwg.org/dwc/terms/hasReference",""
"hasReference:http~//rs.tdwg.org/dwc/terms/attributes/ObjectClassification:definition","Definition for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectClassification) http://rs.tdwg.org/dwc/terms/hasReference",""
"isTopParent:http~//rs.tdwg.org/dwc/terms/attributes/ObjectClassification:label","Label for Is Top Parent (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectClassification) http://rs.tdwg.org/dwc/terms/isTopParent",""
"isTopParent:http~//rs.tdwg.org/dwc/terms/attributes/ObjectClassification:definition","Definition for Is Top Parent (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectClassification) http://rs.tdwg.org/dwc/terms/isTopParent",""
"isTopParent:http~//rs.tdwg.org/dwc/terms/attributes/ObjectClassification:usage","Usage for Is Top Parent (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectClassification) http://rs.tdwg.org/dwc/terms/isTopParent",""
"objectClassificationLevel:http~//rs.tdwg.org/dwc/terms/attributes/ObjectClassification:label","Label for Object Classification Level (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectClassification) http://rs.tdwg.org/dwc/terms/objectClassificationLevel",""
"objectClassificationLevel:http~//rs.tdwg.org/dwc/terms/attributes/ObjectClassification:definition","Definition for Object Classification Level (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectClassification) http://rs.tdwg.org/dwc/terms/objectClassificationLevel",""
"objectClassificationLevel:http~//rs.tdwg.org/dwc/terms/attributes/ObjectClassification:notes","Notes for Object Classification Level (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectClassification) http://rs.tdwg.org/dwc/terms/objectClassificationLevel",""
"objectClassificationName:http~//rs.tdwg.org/dwc/terms/attributes/ObjectClassification:label","Label for Object Classification Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectClassification) http://rs.tdwg.org/dwc/terms/objectClassificationName",""
"objectClassificationName:http~//rs.tdwg.org/dwc/terms/attributes/ObjectClassification:definition","Definition for Object Classification Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectClassification) http://rs.tdwg.org/dwc/terms/objectClassificationName",""
"objectClassificationName:http~//rs.tdwg.org/dwc/terms/attributes/ObjectClassification:notes","Notes for Object Classification Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectClassification) http://rs.tdwg.org/dwc/terms/objectClassificationName",""
"alternativeCollectionName:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Alternative Collection Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/alternativeCollectionName",""
"alternativeCollectionName:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Alternative Collection Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/alternativeCollectionName",""
"baseTypeOfObjectGroup:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Base Type Of Object Group (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/baseTypeOfObjectGroup",""
"baseTypeOfObjectGroup:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Base Type Of Object Group (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/baseTypeOfObjectGroup",""
"baseTypeOfObjectGroup:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes","Notes for Base Type Of Object Group (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/baseTypeOfObjectGroup",""
"collectionManagementSystem:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Collection Management System (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/collectionManagementSystem",""
"collectionManagementSystem:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Collection Management System (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/collectionManagementSystem",""
"collectionManagementSystem:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes","Notes for Collection Management System (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/collectionManagementSystem",""
"collectionName:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Collection Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/collectionName",""
"collectionName:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Collection Name (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/collectionName",""
"conditionsOfAccess:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Conditions of Access (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/conditionsOfAccess",""
"conditionsOfAccess:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Conditions of Access (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/conditionsOfAccess",""
"conditionsOfAccess:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes","Notes for Conditions of Access (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/conditionsOfAccess",""
"description:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Description (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/description",""
"description:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Description (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/description",""
"description:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes","Notes for Description (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/description",""
"discipline:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Discipline (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/discipline",""
"discipline:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Discipline (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/discipline",""
"discipline:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes","Notes for Discipline (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/discipline",""
"hasChronometricAge:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Has Chronometric Age (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasChronometricAge",""
"hasChronometricAge:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Has Chronometric Age (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasChronometricAge",""
"hasCollectionStatusHistory:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Has Collection Status History (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasCollectionStatusHistory",""
"hasCollectionStatusHistory:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Has Collection Status History (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasCollectionStatusHistory",""
"hasEcologicalContext:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Has Ecological Context (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasEcologicalContext",""
"hasEcologicalContext:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Has Ecological Context (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasEcologicalContext",""
"hasEvent:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Has Event (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasEvent",""
"hasEvent:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Has Event (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasEvent",""
"hasGeographicContext:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Has Geographic Context (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasGeographicContext",""
"hasGeographicContext:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Has Geographic Context (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasGeographicContext",""
"hasGeologicalContext:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Has Geological Context (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasGeologicalContext",""
"hasGeologicalContext:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Has Geological Context (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasGeologicalContext",""
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact",""
"hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact",""
"hasObjectClassification:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Has Object Classification (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasObjectClassification",""
"hasObjectClassification:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Has Object Classification (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasObjectClassification",""
"hasOrganisationalUnit:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Has Organisational Unit (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasOrganisationalUnit",""
"hasOrganisationalUnit:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Has Organisational Unit (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasOrganisationalUnit",""
"hasPersonRole:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Has Person Role (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasPersonRole",""
"hasPersonRole:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Has Person Role (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasPersonRole",""
"hasReference:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasReference",""
"hasReference:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Has Reference (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasReference",""
"hasResourceRelationship:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Has Resource Relationship (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasResourceRelationship",""
"hasResourceRelationship:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Has Resource Relationship (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasResourceRelationship",""
"hasStorageLocation:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Has Storage Location (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasStorageLocation",""
"hasStorageLocation:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Has Storage Location (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasStorageLocation",""
"hasTaxon:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Has Taxon (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasTaxon",""
"hasTaxon:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Has Taxon (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/hasTaxon",""
"isCurrentCollection:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Is Current Collection (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/isCurrentCollection",""
"isCurrentCollection:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Is Current Collection (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/isCurrentCollection",""
"isCurrentCollection:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes","Notes for Is Current Collection (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/isCurrentCollection",""
"isKnownToContainTypes:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Is Known To Contain Types (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/isKnownToContainTypes",""
"isKnownToContainTypes:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Is Known To Contain Types (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/isKnownToContainTypes",""
"isKnownToContainTypes:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes","Notes for Is Known To Contain Types (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/isKnownToContainTypes",""
"material:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Material (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/material",""
"material:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:examples","Examples for Material (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/material",""
"material:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Material (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/material",""
"material:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes","Notes for Material (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/material",""
"objectType:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Object Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/objectType",""
"objectType:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:examples","Examples for Object Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/objectType",""
"objectType:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Object Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/objectType",""
"objectType:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:usage","Usage for Object Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/objectType",""
"objectType:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes","Notes for Object Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/objectType",""
"period:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Period (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/period",""
"period:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Period (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/period",""
"period:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:usage","Usage for Period (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/period",""
"period:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes","Notes for Period (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/period",""
"preparationType:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Preparation Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preparationType",""
"preparationType:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:examples","Examples for Preparation Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preparationType",""
"preparationType:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Preparation Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preparationType",""
"preparationType:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:usage","Usage for Preparation Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preparationType",""
"preparationType:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes","Notes for Preparation Type (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preparationType",""
"preservationMethod:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Preservation Method (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preservationMethod",""
"preservationMethod:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:examples","Examples for Preservation Method (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preservationMethod",""
"preservationMethod:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Preservation Method (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preservationMethod",""
"preservationMethod:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:usage","Usage for Preservation Method (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preservationMethod",""
"preservationMethod:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes","Notes for Preservation Method (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preservationMethod",""
"preservationMode:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Preservation Mode (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preservationMode",""
"preservationMode:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Preservation Mode (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preservationMode",""
"preservationMode:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:usage","Usage for Preservation Mode (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preservationMode",""
"preservationMode:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes","Notes for Preservation Mode (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/preservationMode",""
"typeOfObjectGroup:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:label","Label for Type Of Object Group (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/typeOfObjectGroup",""
"typeOfObjectGroup:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:examples","Examples for Type Of Object Group (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/typeOfObjectGroup",""
"typeOfObjectGroup:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:definition","Definition for Type Of Object Group (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/typeOfObjectGroup",""
"typeOfObjectGroup:http~//rs.tdwg.org/dwc/terms/attributes/ObjectGroup:notes","Notes for Type Of Object Group (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/ObjectGroup) http://rs.tdwg.org/dwc/terms/typeOfObjectGroup",""
"hasAddress:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label","Label for Has Address (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasAddress",""
"hasAddress:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:definition","Definition for Has Address (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasAddress",""
"hasContactDetail:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label","Label for Has Contact Detail (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasContactDetail",""
"hasContactDetail:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:definition","Definition for Has Contact Detail (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasContactDetail",""
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label","Label for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"hasIdentifier:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:definition","Definition for Has Identifier (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasIdentifier",""
"hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label","Label for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact",""
"hasMeasurementOrFact:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:definition","Definition for Has Measurement Or Fact (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasMeasurementOrFact",""
"hasParentOrganisationalUnit:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label","Label for Has Parent Organisational Unit (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasParentOrganisationalUnit",""
"hasParentOrganisationalUnit:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:definition","Definition for Has Parent Organisational Unit (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasParentOrganisationalUnit",""
"hasPersonRole:http~//rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit:label","Label for Has Person Role (tdwgutility_organizedInClass: http://rs.tdwg.org/dwc/terms/attributes/OrganisationalUnit) http://rs.tdwg.org/dwc/terms/hasPersonRole",""
