document_modified,version,versionLocalName,version_isDefinedBy,version_issued,version_status,replaces_version,replaces1_version,replaces2_version,term,term_localName,term_isDefinedBy,term_created,term_modified,term_deprecated,replaces_term,replaces1_term,replaces2_term,label,rdfs_comment,dcterms_description,rdf_type,rdfs_subPropertyOf,dwcattributes_abcdEquivalence,dwcattributes_organizedInClass,dwcattributes_decision,rdf_about,dcterms_issued,dcterms_modified,dwcattributes_status,dcterms_replaces,dcterms_replaces1,dcterms_replaces2
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/MaximumDepth-2003-06-13,MaximumDepth-2003-06-13,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-13,deprecated,,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MaximumDepth,MaximumDepth,http://digir.net/schema/conceptual/darwin/2003/1.0/,2003-06-13,2007-04-17,true,,,,Maximum Depth,"The maximum distance in meters below the surface of the water at which the collection was made; all material collected was at most this deep. Positive below the surface, negative above (e.g. collecting above sea level in tidal areas).",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/UpperValue,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MaximumDepth-2003-06-13,2003-06-13,2003-06-13,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/MaximumDepthInMeters-2003-06-17,MaximumDepthInMeters-2003-06-17,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/MaximumDepth-2003-06-13,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MaximumDepthInMeters,MaximumDepthInMeters,http://digir.net/schema/conceptual/darwin/2003/1.0/,2003-06-17,2007-04-17,true,http://digir.net/schema/conceptual/darwin/2003/1.0/MaximumDepth,,,Maximum Depth In Meters,"The maximum distance in meters below the surface of the water at which the collection was made; all material collected was at most this deep. Positive below the surface, negative above (e.g., collecting above sea level in tidal areas).",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/UpperValue,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MaximumDepthInMeters-2003-06-17,2003-06-17,2003-06-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/MaximumDepth-2003-06-13,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/MaximumElevation-2003-06-13,MaximumElevation-2003-06-13,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-13,deprecated,,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MaximumElevation,MaximumElevation,http://digir.net/schema/conceptual/darwin/2003/1.0/,2003-06-13,2007-04-17,true,,,,Maximum Elevation,The maximum distance in meters above (positive) or below sea level of the collecting locality.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/UpperValue,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MaximumElevation-2003-06-13,2003-06-13,2003-06-13,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/MaximumElevationInMeters-2003-06-17,MaximumElevationInMeters-2003-06-17,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/MaximumElevation-2003-06-13,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MaximumElevationInMeters,MaximumElevationInMeters,http://digir.net/schema/conceptual/darwin/2003/1.0/,2003-06-17,2007-04-17,true,http://digir.net/schema/conceptual/darwin/2003/1.0/MaximumElevation,,,Maximum Elevation In Meters,The maximum distance in meters above (positive) or below sea level of the collecting locality.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/UpperValue,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MaximumElevationInMeters-2003-06-17,2003-06-17,2003-06-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/MaximumElevation-2003-06-13,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/MinimumDepth-2003-06-13,MinimumDepth-2003-06-13,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-13,deprecated,,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MinimumDepth,MinimumDepth,http://digir.net/schema/conceptual/darwin/2003/1.0/,2003-06-13,2007-04-17,true,,,,Minimum Depth,"The minimum distance in meters below the surface of the water at which the collection was made; all material collected was at least this deep. Positive below the surface, negative above (e.g. collecting above sea level in tidal areas).",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/LowerValue,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MinimumDepth-2003-06-13,2003-06-13,2003-06-13,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/MinimumDepthInMeters-2003-06-17,MinimumDepthInMeters-2003-06-17,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/MinimumDepth-2003-06-13,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MinimumDepthInMeters,MinimumDepthInMeters,http://digir.net/schema/conceptual/darwin/2003/1.0/,2003-06-17,2007-04-17,true,http://digir.net/schema/conceptual/darwin/2003/1.0/MinimumDepth,,,Minimum Depth In Meters,"The minimum distance in meters below the surface of the water at which the collection was made; all material collected was at least this deep. Positive below the surface, negative above (e.g., collecting above sea level in tidal areas).",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/Depth/MeasurementOrFactAtomised/LowerValue,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MinimumDepthInMeters-2003-06-17,2003-06-17,2003-06-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/MinimumDepth-2003-06-13,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/MinimumElevation-2003-06-13,MinimumElevation-2003-06-13,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-13,deprecated,,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MinimumElevation,MinimumElevation,http://digir.net/schema/conceptual/darwin/2003/1.0/,2003-06-13,2007-04-17,true,,,,Minimum Elevation,The minimum distance in meters above (positive) or below sea level of the collecting locality.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/LowerValue,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MinimumElevation-2003-06-13,2003-06-13,2003-06-13,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/MinimumElevationInMeters-2003-06-17,MinimumElevationInMeters-2003-06-17,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/MinimumElevation-2003-06-13,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MinimumElevationInMeters,MinimumElevationInMeters,http://digir.net/schema/conceptual/darwin/2003/1.0/,2003-06-17,2007-04-17,true,http://digir.net/schema/conceptual/darwin/2003/1.0/MinimumElevation,,,Minimum Elevation In Meters,The minimum distance in meters above (positive) or below sea level of the collecting locality.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Gathering/Altitude/MeasurementOrFactAtomised/LowerValue,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MinimumElevationInMeters-2003-06-17,2003-06-17,2003-06-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/MinimumElevation-2003-06-13,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/MonthCollected-2003-06-13,MonthCollected-2003-06-13,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-13,superseded,,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MonthCollected,MonthCollected,http://digir.net/schema/conceptual/darwin/2003/1.0/,,,,,,,Month Collected,The month of year the specimen was collected from the field. Possible values range from 01...12 inclusive,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,accessible from DataSets/DataSet/Units/Unit/Gathering/ISODateTimeBegin,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MonthCollected-2003-06-13,2003-06-13,2003-06-13,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/MonthCollected-2003-06-17,MonthCollected-2003-06-17,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/MonthCollected-2003-06-13,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MonthCollected,MonthCollected,http://digir.net/schema/conceptual/darwin/2003/1.0/,2003-06-13,2007-04-17,true,,,,Month Collected,The two digit month of year in the Common Era calendar during which the cataloged item was collected from the field.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,accessible from DataSets/DataSet/Units/Unit/Gathering/ISODateTimeBegin,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MonthCollected-2003-06-17,2003-06-17,2003-06-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/MonthCollected-2003-06-13,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/MonthIdentified-2003-06-13,MonthIdentified-2003-06-13,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-13,superseded,,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MonthIdentified,MonthIdentified,http://digir.net/schema/conceptual/darwin/2003/1.0/,,,,,,,Month Identified,The month portion of the date when the Collection Item was identified; as two digits [01..12].,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,accessible from DataSets/DataSet/Units/Unit/Identifications/Identification/Date/DateText,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MonthIdentified-2003-06-13,2003-06-13,2003-06-13,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/MonthIdentified-2003-06-17,MonthIdentified-2003-06-17,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/MonthIdentified-2003-06-13,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MonthIdentified,MonthIdentified,http://digir.net/schema/conceptual/darwin/2003/1.0/,2003-06-13,2007-04-17,true,,,,Month Identified,The two digit month in the Common Era calendar during which the cataloged item was identified.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,accessible from DataSets/DataSet/Units/Unit/Identifications/Identification/Date/DateText,,,http://digir.net/schema/conceptual/darwin/2003/1.0/MonthIdentified-2003-06-17,2003-06-17,2003-06-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/MonthIdentified-2003-06-13,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/Notes-2003-06-13,Notes-2003-06-13,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-13,deprecated,,,,http://digir.net/schema/conceptual/darwin/2003/1.0/Notes,Notes,http://digir.net/schema/conceptual/darwin/2003/1.0/,2003-06-13,2007-04-17,true,,,,Notes,Free text notes attached to the specimen record,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Notes,,,http://digir.net/schema/conceptual/darwin/2003/1.0/Notes-2003-06-13,2003-06-13,2003-06-13,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/Order-2003-06-13,Order-2003-06-13,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-13,superseded,,,,http://digir.net/schema/conceptual/darwin/2003/1.0/Order,Order,http://digir.net/schema/conceptual/darwin/2003/1.0/,,,,,,,Order,The order name of the organism,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/HigherTaxa/HigherTaxon/HigherTaxonName with HigherTaxa/HigherTaxon/HigherTaxonRank = ordo,,,http://digir.net/schema/conceptual/darwin/2003/1.0/Order-2003-06-13,2003-06-13,2003-06-13,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/Order-2003-06-17,Order-2003-06-17,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/Order-2003-06-13,,,http://digir.net/schema/conceptual/darwin/2003/1.0/Order,Order,http://digir.net/schema/conceptual/darwin/2003/1.0/,2003-06-13,2007-04-17,true,,,,Order,The phylogenetic order to which the cataloged item belongs.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/HigherTaxa/HigherTaxon/HigherTaxonName with HigherTaxa/HigherTaxon/HigherTaxonRank = ordo,,,http://digir.net/schema/conceptual/darwin/2003/1.0/Order-2003-06-17,2003-06-17,2003-06-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/Order-2003-06-13,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/OriginalCoordinateSystem-2003-06-17,OriginalCoordinateSystem-2003-06-17,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-17,deprecated,,,,http://digir.net/schema/conceptual/darwin/2003/1.0/OriginalCoordinateSystem,OriginalCoordinateSystem,http://digir.net/schema/conceptual/darwin/2003/1.0/,2003-06-17,2007-04-17,true,,,,Original Coordinate System,"The name of the system in which the original geographic coordinates were recorded (e.g., ""decimal degrees"", ""degrees minutes seconds"", ""UTM"", etc.).",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,(partly) DataSets/DataSet/Units/Unit/Gathering/SiteCoordinateSets/SiteCoordinates/CoordinatesGrid/GridCellSystem,,,http://digir.net/schema/conceptual/darwin/2003/1.0/OriginalCoordinateSystem-2003-06-17,2003-06-17,2003-06-17,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/OtherCatalogNumbers-2003-06-17,OtherCatalogNumbers-2003-06-17,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/PreviousCatalogNumber-2003-06-13,,,http://digir.net/schema/conceptual/darwin/2003/1.0/OtherCatalogNumbers,OtherCatalogNumbers,http://digir.net/schema/conceptual/darwin/2003/1.0/,2003-06-17,2007-04-17,true,http://digir.net/schema/conceptual/darwin/2003/1.0/PreviousCatalogNumber,,,Other Catalog Numbers,A list of previous or alternative fully qualified catalog numbers of the cataloged item whether in the current collection or in any other.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/SpecimenUnit/History/PreviousUnitsText,,,http://digir.net/schema/conceptual/darwin/2003/1.0/OtherCatalogNumbers-2003-06-17,2003-06-17,2003-06-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/PreviousCatalogNumber-2003-06-13,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/Phylum-2003-06-13,Phylum-2003-06-13,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-13,superseded,,,,http://digir.net/schema/conceptual/darwin/2003/1.0/Phylum,Phylum,http://digir.net/schema/conceptual/darwin/2003/1.0/,,,,,,,Phylum,The phylum (or division) to which the organism belongs,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/HigherTaxa/HigherTaxon/HigherTaxonName with HigherTaxa/HigherTaxon/HigherTaxonRank = phylum,,,http://digir.net/schema/conceptual/darwin/2003/1.0/Phylum-2003-06-13,2003-06-13,2003-06-13,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/Phylum-2003-06-17,Phylum-2003-06-17,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/Phylum-2003-06-13,,,http://digir.net/schema/conceptual/darwin/2003/1.0/Phylum,Phylum,http://digir.net/schema/conceptual/darwin/2003/1.0/,2003-06-13,2007-04-17,true,,,,Phylum,The phylogenetic phylum (or division) to which the cataloged item belongs.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/HigherTaxa/HigherTaxon/HigherTaxonName with HigherTaxa/HigherTaxon/HigherTaxonRank = phylum,,,http://digir.net/schema/conceptual/darwin/2003/1.0/Phylum-2003-06-17,2003-06-17,2003-06-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/Phylum-2003-06-13,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/Preparations-2003-06-17,Preparations-2003-06-17,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/PreparationType-2003-06-13,,,http://digir.net/schema/conceptual/darwin/2003/1.0/Preparations,Preparations,http://digir.net/schema/conceptual/darwin/2003/1.0/,2003-06-17,2007-04-17,true,http://digir.net/schema/conceptual/darwin/2003/1.0/PreparationType,,,Preparations,"A concatenated list of preparations and preservation methods (skin, skull, skeleton, whole animal (ETOH), slide, etc.) for the cataloged item.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/SpecimenUnit/Preparations/PreparationsText,,,http://digir.net/schema/conceptual/darwin/2003/1.0/Preparations-2003-06-17,2003-06-17,2003-06-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/PreparationType-2003-06-13,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/PreparationType-2003-06-13,PreparationType-2003-06-13,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-13,deprecated,,,,http://digir.net/schema/conceptual/darwin/2003/1.0/PreparationType,PreparationType,http://digir.net/schema/conceptual/darwin/2003/1.0/,2003-06-13,2007-04-17,true,,,,Preparation Type,"The type of preparation (skin. slide, etc). Probably best to add this as a record element rather than access point. Should be a list of preparations for a single collection record.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/SpecimenUnit/Preparations/PreparationsText,,,http://digir.net/schema/conceptual/darwin/2003/1.0/PreparationType-2003-06-13,2003-06-13,2003-06-13,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/PreviousCatalogNumber-2003-06-13,PreviousCatalogNumber-2003-06-13,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-13,deprecated,,,,http://digir.net/schema/conceptual/darwin/2003/1.0/PreviousCatalogNumber,PreviousCatalogNumber,http://digir.net/schema/conceptual/darwin/2003/1.0/,2003-06-13,2007-04-17,true,,,,Previous Catalog Number,"The previous (fully qualified) catalog number of the Cataloged Item if the item earlier identified by another Catalog Number, either in the current catalog or another Institution / catalog. A fully qualified Catalog Number is preceded by Institution Code and Collection Code, with a space separating the each subelement. Referencing a previous Catalog Number does not imply that a record for the referenced item is or is not present in the corresponding catalog, or even that the referenced catalog still exists. This access point is intended to provide a way to retrieve this record by previously used identifier, which may used in the literature. In future versions of this schema this attribute should be set-valued.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/SpecimenUnit/History/PreviousUnitsText,,,http://digir.net/schema/conceptual/darwin/2003/1.0/PreviousCatalogNumber-2003-06-13,2003-06-13,2003-06-13,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/RelatedCatalogedItems-2003-06-17,RelatedCatalogedItems-2003-06-17,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/RelatedCatalogItem-2003-06-13,,,http://digir.net/schema/conceptual/darwin/2003/1.0/RelatedCatalogedItems,RelatedCatalogedItems,http://digir.net/schema/conceptual/darwin/2003/1.0/,2003-06-17,2007-04-17,true,http://digir.net/schema/conceptual/darwin/2003/1.0/RelatedCatalogItem,,,Related Cataloged Items,"The fully qualified identifier (Institution Code + "" "" + Collection Code + "" "" + Catalog Number) of the related Cataloged Item, preceded by the nature of the relationship (e.g., (sibling of) MVZ Mamm 1234).",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Associations/UnitAssociation/AssociatedUnitSourceInstitutionCode + DataSets/DataSet/Units/Unit/Associations/UnitAssociation/AssociatedUnitSourceName + DataSets/DataSet/Units/Unit/Associations/UnitAssociation/AssociatedUnitID,,,http://digir.net/schema/conceptual/darwin/2003/1.0/RelatedCatalogedItems-2003-06-17,2003-06-17,2003-06-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/RelatedCatalogItem-2003-06-13,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/RelatedCatalogItem-2003-06-13,RelatedCatalogItem-2003-06-13,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-13,deprecated,,,,http://digir.net/schema/conceptual/darwin/2003/1.0/RelatedCatalogItem,RelatedCatalogItem,http://digir.net/schema/conceptual/darwin/2003/1.0/,2003-06-13,2007-04-17,true,,,,Related Cataloged Item,"The fully qualified identifier of a related Catalog Item (a reference to another specimen); Institution Code, Collection Code, and Catalog Number of the related Cataloged Item, where a space separates the three subelements.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Associations/UnitAssociation/AssociatedUnitSourceInstitutionCode + DataSets/DataSet/Units/Unit/Associations/UnitAssociation/AssociatedUnitSourceName + DataSets/DataSet/Units/Unit/Associations/UnitAssociation/AssociatedUnitID,,,http://digir.net/schema/conceptual/darwin/2003/1.0/RelatedCatalogItem-2003-06-13,2003-06-13,2003-06-13,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/RelationshipType-2003-06-13,RelationshipType-2003-06-13,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-13,deprecated,,,,http://digir.net/schema/conceptual/darwin/2003/1.0/RelationshipType,RelationshipType,http://digir.net/schema/conceptual/darwin/2003/1.0/,2003-06-13,2007-04-17,true,,,,Relationship Type,"A named or coded valued that identifies the kind relationship between this Collection Item and the referenced Collection Item. Named values include: ""parasite of"", ""epiphyte on"", ""progeny of"", etc. In future versions of this schema this attribute should be set-valued.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Associations/UnitAssociation/AssociationType,,,http://digir.net/schema/conceptual/darwin/2003/1.0/RelationshipType-2003-06-13,2003-06-13,2003-06-13,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/Remarks-2003-06-17,Remarks-2003-06-17,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/Notes-2003-06-13,,,http://digir.net/schema/conceptual/darwin/2003/1.0/Remarks,Remarks,http://digir.net/schema/conceptual/darwin/2003/1.0/,2003-06-17,2007-04-17,true,http://digir.net/schema/conceptual/darwin/2003/1.0/Notes,,,Remarks,Free text comments accompanying the cataloged item record.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Notes,,,http://digir.net/schema/conceptual/darwin/2003/1.0/Remarks-2003-06-17,2003-06-17,2003-06-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/Notes-2003-06-13,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/ScientificName-2003-06-13,ScientificName-2003-06-13,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-13,superseded,,,,http://digir.net/schema/conceptual/darwin/2003/1.0/ScientificName,ScientificName,http://digir.net/schema/conceptual/darwin/2003/1.0/,,,,,,,Scientific Name,"The full name of lowest level taxon the Cataloged Item can be identified as a member of; includes genus name, specific epithet, and subspecific epithet (zool.) or infraspecific rank abbreviation, and infraspecific epithet (bot.) Use name of suprageneric taxon (e.g., family name) if Cataloged Item cannot be identified to genus, species, or infraspecific taxon.",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/FullScientificNameString,,,http://digir.net/schema/conceptual/darwin/2003/1.0/ScientificName-2003-06-13,2003-06-13,2003-06-13,superseded,,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/ScientificName-2003-06-17,ScientificName-2003-06-17,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-17,deprecated,http://digir.net/schema/conceptual/darwin/2003/1.0/version/ScientificName-2003-06-13,,,http://digir.net/schema/conceptual/darwin/2003/1.0/ScientificName,ScientificName,http://digir.net/schema/conceptual/darwin/2003/1.0/,2003-06-13,2007-04-17,true,,,,Scientific Name,"The full name of lowest level taxon to which the cataloged item can be identified (e.g., genus name, specific epithet, subspecific epithet, etc.).",,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/FullScientificNameString,,,http://digir.net/schema/conceptual/darwin/2003/1.0/ScientificName-2003-06-17,2003-06-17,2003-06-17,superseded,http://digir.net/schema/conceptual/darwin/2003/1.0/ScientificName-2003-06-13,,
2017-09-23T06:53:00-05:00,http://digir.net/schema/conceptual/darwin/2003/1.0/version/ScientificNameAuthor-2003-06-13,ScientificNameAuthor-2003-06-13,http://digir.net/schema/conceptual/darwin/2003/1.0/version/,2003-06-13,superseded,,,,http://digir.net/schema/conceptual/darwin/2003/1.0/ScientificNameAuthor,ScientificNameAuthor,http://digir.net/schema/conceptual/darwin/2003/1.0/,,,,,,,Scientific Name Author,The author of a scientific name. Author string as applied to the accepted name. Can be more than one author (concatenated string). Should be formatted according to the conventions of the applicable taxonomic discipline.,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,{DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Bacterial/ParentheticalAuthorTeamAndYear + DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Bacterial/AuthorTeamAndYear} or {DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/AuthorTeamParenthesis + DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/AuthorTeam} or {DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Zoological/AuthorTeamOriginalAndYear + [= or] DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Zoological/AuthorTeamParenthesisAndYear},,,http://digir.net/schema/conceptual/darwin/2003/1.0/ScientificNameAuthor-2003-06-13,2003-06-13,2003-06-13,superseded,,,
